iShares Core S&P 500 ETF
Fund Holdings as of,"Nov 18, 2022"
Inception Date,"May 15, 2000"
Shares Outstanding,"759,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","200,369,425.60","0.07","200,369,425.60","562,330.00","356.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","199,769,161.50","0.07","199,769,161.50","5,795,450.00","34.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","199,577,720.16","0.07","199,577,720.16","3,046,058.00","65.52","United States","NASDAQ","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","195,003,441.30","0.06","195,003,441.30","3,631,349.00","53.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LEN","LENNAR A CORP","Consumer Discretionary","Equity","194,718,048.53","0.06","194,718,048.53","2,298,643.00","84.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PWR","QUANTA SERVICES INC","Industrials","Equity","193,334,113.92","0.06","193,334,113.92","1,300,512.00","148.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","193,230,746.24","0.06","193,230,746.24","12,977,216.00","14.89","United States","NASDAQ","USD","1.00","USD","-"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","192,412,033.44","0.06","192,412,033.44","3,336,432.00","57.67","United States","NASDAQ","USD","1.00","USD","-"
"EQR","EQUITY RESIDENTIAL REIT","Real Estate","Equity","192,060,346.24","0.06","192,060,346.24","3,051,968.00","62.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANSS","ANSYS INC","Information Technology","Equity","191,328,930.32","0.06","191,328,930.32","784,907.00","243.76","United States","NASDAQ","USD","1.00","USD","-"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","191,273,250.64","0.06","191,273,250.64","2,462,323.00","77.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","191,061,921.40","0.06","191,061,921.40","7,182,779.00","26.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","190,664,495.66","0.06","190,664,495.66","1,205,669.00","158.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","190,438,227.00","0.06","190,438,227.00","2,095,030.00","90.90","United States","NASDAQ","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","190,321,398.48","0.06","190,321,398.48","2,272,223.00","83.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL CORP","Financials","Equity","189,736,750.06","0.06","189,736,750.06","8,436,494.00","22.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","189,479,945.20","0.06","189,479,945.20","4,924,115.00","38.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRO","MARATHON OIL CORP","Energy","Equity","189,309,951.60","0.06","189,309,951.60","6,146,427.00","30.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LH","LABORATORY CORPORATION OF AMERICA","Health Care","Equity","188,760,259.90","0.06","188,760,259.90","820,055.00","230.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","188,690,279.90","0.06","188,690,279.90","2,292,713.00","82.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","186,149,312.01","0.06","186,149,312.01","6,626,889.00","28.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","184,954,171.33","0.06","184,954,171.33","11,728,229.00","15.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","183,179,042.46","0.06","183,179,042.46","1,807,569.00","101.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","182,796,012.14","0.06","182,796,012.14","1,622,978.00","112.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","181,030,859.73","0.06","181,030,859.73","4,479,853.00","40.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","179,804,584.53","0.06","179,804,584.53","1,289,199.00","139.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EPAM","EPAM SYSTEMS INC","Information Technology","Equity","177,781,831.92","0.06","177,781,831.92","520,652.00","341.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","173,982,025.28","0.06","173,982,025.28","1,884,554.00","92.32","United States","NASDAQ","USD","1.00","USD","-"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","172,780,801.61","0.06","172,780,801.61","424,429.00","407.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","172,397,724.52","0.06","172,397,724.52","536,797.00","321.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","170,299,256.40","0.06","170,299,256.40","2,599,195.00","65.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","170,240,021.61","0.06","170,240,021.61","5,737,783.00","29.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","168,440,149.54","0.06","168,440,149.54","2,204,137.00","76.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AES","AES CORP","Utilities","Equity","167,057,963.70","0.06","167,057,963.70","6,039,695.00","27.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOLX","HOLOGIC INC","Health Care","Equity","166,768,958.84","0.06","166,768,958.84","2,269,583.00","73.48","United States","NASDAQ","USD","1.00","USD","-"
"MOH","MOLINA HEALTHCARE INC","Health Care","Equity","166,716,752.25","0.06","166,716,752.25","524,679.00","317.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","165,836,404.44","0.05","165,836,404.44","1,470,572.00","112.77","United States","NASDAQ","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","164,779,863.95","0.05","164,779,863.95","1,038,245.00","158.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","164,476,385.06","0.05","164,476,385.06","5,259,878.00","31.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","164,419,385.90","0.05","164,419,385.90","1,117,435.00","147.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"K","KELLOGG","Consumer Staples","Equity","163,382,501.92","0.05","163,382,501.92","2,313,872.00","70.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRSN","VERISIGN INC","Information Technology","Equity","163,214,677.50","0.05","163,214,677.50","840,230.00","194.25","United States","NASDAQ","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","163,089,443.60","0.05","163,089,443.60","1,644,710.00","99.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","162,702,916.74","0.05","162,702,916.74","1,108,406.00","146.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","161,366,935.50","0.05","161,366,935.50","13,652,025.00","11.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","158,827,486.74","0.05","158,827,486.74","3,603,982.00","44.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IEX","IDEX CORP","Industrials","Equity","158,184,349.20","0.05","158,184,349.20","677,304.00","233.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","158,177,183.80","0.05","158,177,183.80","8,499,580.00","18.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","157,744,155.10","0.05","157,744,155.10","2,863,390.00","55.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","157,375,560.00","0.05","157,375,560.00","2,622,926.00","60.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","156,849,779.88","0.05","156,849,779.88","4,370,292.00","35.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAG","CONAGRA BRANDS INC","Consumer Staples","Equity","156,298,988.15","0.05","156,298,988.15","4,347,677.00","35.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PKI","PERKINELMER INC","Health Care","Equity","156,275,772.84","0.05","156,275,772.84","1,147,652.00","136.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABMD","ABIOMED INC","Health Care","Equity","156,127,506.77","0.05","156,127,506.77","413,813.00","377.29","United States","NASDAQ","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","154,319,838.66","0.05","154,319,838.66","1,444,131.00","106.86","United States","NASDAQ","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","153,597,361.98","0.05","153,597,361.98","1,049,019.00","146.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MOS","MOSAIC","Materials","Equity","153,373,452.36","0.05","153,373,452.36","3,131,988.00","48.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Information Technology","Equity","152,821,510.59","0.05","152,821,510.59","498,781.00","306.39","United States","NASDAQ","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Information Technology","Equity","152,327,134.80","0.05","152,327,134.80","1,053,438.00","144.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","151,587,310.98","0.05","151,587,310.98","401,758.00","377.31","United States","NASDAQ","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","151,035,525.00","0.05","151,035,525.00","671,269.00","225.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS INC","Financials","Equity","149,308,462.82","0.05","149,308,462.82","341,066.00","437.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","148,708,935.83","0.05","148,708,935.83","895,783.00","166.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","147,822,339.93","0.05","147,822,339.93","2,043,721.00","72.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTAP","NETAPP INC","Information Technology","Equity","146,251,559.88","0.05","146,251,559.88","1,983,879.00","73.72","United States","NASDAQ","USD","1.00","USD","-"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","145,470,370.50","0.05","145,470,370.50","1,264,410.00","115.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FMC","FMC CORP","Materials","Equity","144,692,934.45","0.05","144,692,934.45","1,133,513.00","127.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","144,663,418.32","0.05","144,663,418.32","1,147,758.00","126.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","141,836,858.00","0.05","141,836,858.00","1,837,265.00","77.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SJM","JM SMUCKER","Consumer Staples","Equity","140,572,212.14","0.05","140,572,212.14","961,901.00","146.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PAYC","PAYCOM SOFTWARE INC","Information Technology","Equity","139,888,990.99","0.05","139,888,990.99","442,141.00","316.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","139,716,782.59","0.05","139,716,782.59","1,414,567.00","98.77","United States","NASDAQ","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","138,712,518.10","0.05","138,712,518.10","2,652,247.00","52.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Materials","Equity","137,806,025.88","0.05","137,806,025.88","732,154.00","188.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COO","COOPER INC","Health Care","Equity","137,394,581.80","0.05","137,394,581.80","446,957.00","307.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APA","APA CORP","Energy","Equity","137,262,370.14","0.05","137,262,370.14","2,962,071.00","46.34","United States","NASDAQ","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","137,035,932.88","0.05","137,035,932.88","3,339,896.00","41.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","136,263,051.75","0.05","136,263,051.75","755,967.00","180.25","United States","NASDAQ","USD","1.00","USD","-"
"SWKS","SKYWORKS SOLUTIONS INC","Information Technology","Equity","136,044,518.27","0.05","136,044,518.27","1,442,219.00","94.33","United States","NASDAQ","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","135,874,843.59","0.04","135,874,843.59","1,852,923.00","73.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXPE","EXPEDIA GROUP INC","Consumer Discretionary","Equity","135,783,904.11","0.04","135,783,904.11","1,381,181.00","98.31","United States","NASDAQ","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","133,968,584.75","0.04","133,968,584.75","1,911,925.00","70.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBY","BEST BUY INC","Consumer Discretionary","Equity","131,376,618.45","0.04","131,376,618.45","1,823,409.00","72.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","130,821,815.50","0.04","130,821,815.50","1,230,685.00","106.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","130,710,207.10","0.04","130,710,207.10","1,406,999.00","92.90","United States","NASDAQ","USD","1.00","USD","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","130,560,945.06","0.04","130,560,945.06","2,979,483.00","43.82","United States","NASDAQ","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","130,384,773.99","0.04","130,384,773.99","2,248,401.00","57.99","United States","NASDAQ","USD","1.00","USD","-"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","130,158,999.75","0.04","130,158,999.75","1,431,105.00","90.95","United States","NASDAQ","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","130,016,694.54","0.04","130,016,694.54","2,980,667.00","43.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETSY","ETSY INC","Consumer Discretionary","Equity","128,758,307.84","0.04","128,758,307.84","1,130,252.00","113.92","United States","NASDAQ","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","128,768,524.90","0.04","128,768,524.90","1,662,602.00","77.45","United States","NASDAQ","USD","1.00","USD","-"
"FLT","FLEETCOR TECHNOLOGIES INC","Information Technology","Equity","128,245,313.15","0.04","128,245,313.15","680,527.00","188.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HRL","HORMEL FOODS CORP","Consumer Staples","Equity","127,756,586.70","0.04","127,756,586.70","2,625,495.00","48.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALGN","ALIGN TECHNOLOGY INC","Health Care","Equity","127,614,108.00","0.04","127,614,108.00","659,300.00","193.56","United States","NASDAQ","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","126,898,368.84","0.04","126,898,368.84","1,394,028.00","91.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","126,663,048.54","0.04","126,663,048.54","2,292,129.00","55.26","United States","NASDAQ","USD","1.00","USD","-"
"LKQ","LKQ CORP","Consumer Discretionary","Equity","126,579,826.06","0.04","126,579,826.06","2,343,203.00","54.02","United States","NASDAQ","USD","1.00","USD","-"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","124,426,722.00","0.04","124,426,722.00","3,353,820.00","37.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","123,839,395.20","0.04","123,839,395.20","585,280.00","211.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JKHY","JACK HENRY AND ASSOCIATES INC","Information Technology","Equity","123,704,327.52","0.04","123,704,327.52","661,662.00","186.96","United States","NASDAQ","USD","1.00","USD","-"
"NVR","NVR INC","Consumer Discretionary","Equity","122,619,149.85","0.04","122,619,149.85","27,915.00","4,392.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","122,418,996.55","0.04","122,418,996.55","5,526,817.00","22.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEN","GEN DIGITAL INC","Information Technology","Equity","121,487,744.82","0.04","121,487,744.82","5,370,811.00","22.62","United States","NASDAQ","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","121,103,687.10","0.04","121,103,687.10","2,064,854.00","58.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","120,939,383.50","0.04","120,939,383.50","472,235.00","256.10","United States","NASDAQ","USD","1.00","USD","-"
"VTRS","VIATRIS INC","Health Care","Equity","120,882,916.00","0.04","120,882,916.00","10,989,356.00","11.00","United States","NASDAQ","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","120,653,126.88","0.04","120,653,126.88","2,118,952.00","56.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PEAK","HEALTHPEAK PROPERTIES INC","Real Estate","Equity","119,922,792.30","0.04","119,922,792.30","4,865,022.00","24.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTCH","MATCH GROUP INC","Communication","Equity","119,558,694.40","0.04","119,558,694.40","2,576,696.00","46.40","United States","NASDAQ","USD","1.00","USD","-"
"SIVB","SVB FINANCIAL GROUP","Financials","Equity","119,437,667.25","0.04","119,437,667.25","534,325.00","223.53","United States","NASDAQ","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","119,366,693.07","0.04","119,366,693.07","324,463.00","367.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PTC","PTC INC","Information Technology","Equity","119,035,299.60","0.04","119,035,299.60","965,412.00","123.30","United States","NASDAQ","USD","1.00","USD","-"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Communication","Equity","118,756,047.60","0.04","118,756,047.60","3,587,796.00","33.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TYL","TYLER TECHNOLOGIES INC","Information Technology","Equity","117,979,758.95","0.04","117,979,758.95","376,391.00","313.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HST","HOST HOTELS & RESORTS REIT INC","Real Estate","Equity","117,837,521.10","0.04","117,837,521.10","6,428,670.00","18.33","United States","NASDAQ","USD","1.00","USD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","117,670,648.53","0.04","117,670,648.53","968,403.00","121.51","United States","Cboe BZX formerly known as BATS","USD","1.00","USD","-"
"TECH","BIO TECHNE CORP","Health Care","Equity","117,005,533.82","0.04","117,005,533.82","356,062.00","328.61","United States","NASDAQ","USD","1.00","USD","-"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","116,782,007.59","0.04","116,782,007.59","1,989,811.00","58.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","116,366,534.76","0.04","116,366,534.76","3,253,188.00","35.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"POOL","POOL CORP","Consumer Discretionary","Equity","115,130,710.58","0.04","115,130,710.58","357,571.00","321.98","United States","NASDAQ","USD","1.00","USD","-"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","114,188,443.88","0.04","114,188,443.88","1,636,172.00","69.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RE","EVEREST RE GROUP LTD","Financials","Equity","113,970,379.35","0.04","113,970,379.35","352,315.00","323.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","113,807,514.80","0.04","113,807,514.80","481,460.00","236.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NDSN","NORDSON CORP","Industrials","Equity","111,970,084.98","0.04","111,970,084.98","484,698.00","231.01","United States","NASDAQ","USD","1.00","USD","-"
"UDR","UDR REIT INC","Real Estate","Equity","111,375,386.40","0.04","111,375,386.40","2,770,532.00","40.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Health Care","Equity","110,778,055.55","0.04","110,778,055.55","457,477.00","242.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","110,123,517.54","0.04","110,123,517.54","959,097.00","114.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","109,436,114.16","0.04","109,436,114.16","848,079.00","129.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MGM","MGM RESORTS INTERNATIONAL","Consumer Discretionary","Equity","108,742,941.78","0.04","108,742,941.78","2,959,797.00","36.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LW","LAMB WESTON HOLDINGS INC","Consumer Staples","Equity","108,317,323.70","0.04","108,317,323.70","1,289,185.00","84.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","108,064,179.79","0.04","108,064,179.79","1,113,031.00","97.09","United States","NASDAQ","USD","1.00","USD","-"
"SWK","STANLEY BLACK & DECKER INC","Industrials","Equity","106,196,348.80","0.04","106,196,348.80","1,324,144.00","80.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","105,673,860.28","0.03","105,673,860.28","2,866,898.00","36.86","United States","NASDAQ","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","102,710,095.50","0.03","102,710,095.50","1,814,025.00","56.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","101,653,785.18","0.03","101,653,785.18","2,035,926.00","49.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HSIC","HENRY SCHEIN INC","Health Care","Equity","98,113,537.60","0.03","98,113,537.60","1,243,360.00","78.91","United States","NASDAQ","USD","1.00","USD","-"
"VFC","VF CORP","Consumer Discretionary","Equity","97,251,825.84","0.03","97,251,825.84","2,939,898.00","33.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CZR","CAESARS ENTERTAINMENT INC","Consumer Discretionary","Equity","96,861,240.00","0.03","96,861,240.00","1,938,000.00","49.98","United States","NASDAQ","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","96,169,042.48","0.03","96,169,042.48","3,653,839.00","26.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMX","CARMAX INC","Consumer Discretionary","Equity","95,375,288.32","0.03","95,375,288.32","1,432,922.00","66.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STX","SEAGATE TECHNOLOGY HOLDINGS PLC","Information Technology","Equity","95,330,570.37","0.03","95,330,570.37","1,746,941.00","54.57","United States","NASDAQ","USD","1.00","USD","-"
"CPB","CAMPBELL SOUP","Consumer Staples","Equity","94,381,250.28","0.03","94,381,250.28","1,830,513.00","51.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMN","EASTMAN CHEMICAL","Materials","Equity","93,850,203.25","0.03","93,850,203.25","1,113,949.00","84.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JNPR","JUNIPER NETWORKS INC","Information Technology","Equity","93,368,117.15","0.03","93,368,117.15","2,957,495.00","31.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","93,252,844.86","0.03","93,252,844.86","1,421,754.00","65.59","United States","NASDAQ","USD","1.00","USD","-"
"GL","GLOBE LIFE INC","Financials","Equity","93,141,456.24","0.03","93,141,456.24","819,042.00","113.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TFX","TELEFLEX INC","Health Care","Equity","92,745,448.80","0.03","92,745,448.80","426,612.00","217.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QRVO","QORVO INC","Information Technology","Equity","92,619,092.76","0.03","92,619,092.76","936,303.00","98.92","United States","NASDAQ","USD","1.00","USD","-"
"BWA","BORGWARNER INC","Consumer Discretionary","Equity","91,789,362.06","0.03","91,789,362.06","2,174,073.00","42.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BXP","BOSTON PROPERTIES REIT INC","Real Estate","Equity","91,749,524.28","0.03","91,749,524.28","1,294,252.00","70.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CE","CELANESE CORP","Materials","Equity","91,549,881.25","0.03","91,549,881.25","904,375.00","101.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","90,855,874.56","0.03","90,855,874.56","2,150,944.00","42.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","90,749,589.00","0.03","90,749,589.00","1,696,254.00","53.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDAY","CERIDIAN HCM HOLDING INC","Information Technology","Equity","90,629,660.16","0.03","90,629,660.16","1,388,322.00","65.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PHM","PULTEGROUP INC","Consumer Discretionary","Equity","90,386,375.95","0.03","90,386,375.95","2,109,367.00","42.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALLE","ALLEGION PLC","Industrials","Equity","89,321,425.60","0.03","89,321,425.60","790,735.00","112.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
